"zoneCode","item","date","countStates","fQ","median","mean","tQ","maxStates"
6,"Maize White",2012-12-01,6,12.0866608381271,24.5615730285645,27.2339005947113,54.1674156188965,6
6,"Maize Yellow",2009-12-01,6,3.56465198993683,16.0400829315186,21.4121267761503,52.6262882232666,6
6,"Maize Yellow",2010-06-01,6,6.22302527427673,30.4642114639282,30.5569697514824,57.0208461761475,6
6,"Maize Yellow",2010-12-01,6,12.1380161762238,22.5600662231445,30.9178733030955,60.6782411575317,6
6,"Maize Yellow",2011-06-01,6,9.54964008331299,21.2213706970215,26.3406784351055,69.228677368164,6
6,"Maize Yellow",2011-12-01,6,11.8497983932495,22.4465751647949,28.1164181232452,64.2292200088501,6
6,"Maize Yellow",2012-06-01,6,16.1045405864716,27.0871114730835,25.1484808921814,33.181914806366,6
6,"Maize Yellow",2012-12-01,6,9.53908290863037,14.0781116485596,16.8895430246989,29.1435710906982,6
6,"Rice Imported",2009-12-01,5,2.21019819676876,6.7725133895874,19.4092024068038,74.3507507324218,6
6,"Rice Imported",2010-06-01,6,3.50185788869858,19.7613258361816,22.322614569664,35.0489864349365,6
6,"Rice Imported",2010-12-01,6,10.471545791626,18.4461851119995,19.3443190813065,26.9714668273926,6
6,"Rice Imported",2011-06-01,6,5.02756061553955,13.6428146362305,16.6000266075134,41.3526105880737,6
6,"Rice Imported",2011-12-01,6,7.92885155677795,16.0419540405273,19.7385815779368,44.5307487487793,6
6,"Rice Imported",2012-06-01,6,9.42728996276855,14.1694765090942,15.3727989196777,23.1352531433105,6
6,"Rice Imported",2012-12-01,6,3.82821488380432,13.6693868637085,12.2558289527893,21.683235168457,6
6,"Rice Local",2009-12-01,5,3.2239629983902,9.22813129425049,19.3384089218943,55.2482101440429,6
6,"Rice Local",2010-06-01,6,6.67059638500214,13.6740322113037,19.0502027114232,64.2646007537842,6
6,"Rice Local",2010-12-01,6,11.2868593454361,14.5013961791992,20.28839143912,50.5530576705933,6
6,"Rice Local",2011-06-01,6,13.9560204029083,22.0419921875,20.9921173368182,28.9490742683411,6
6,"Rice Local",2011-12-01,6,7.12936639785767,19.7210388183594,18.3134351510268,25.5187385559082,6
6,"Rice Local",2012-06-01,6,9.18109154701233,17.154182434082,17.6144553820292,28.5701837539673,6
6,"Rice Local",2012-12-01,6,5.19263622164726,12.0042886734009,12.7388821323713,28.4729038238525,6
6,"Sorghum",2009-12-01,6,3.90125238895416,12.7163782119751,18.5552602164886,54.9404392242432,6
6,"Sorghum",2010-06-01,6,3.82103171348572,16.589038848877,33.8869119315471,112.13857421875,6
6,"Sorghum",2010-12-01,6,9.25749611854553,24.1117944717407,34.3464103962513,96.0993213653564,6
6,"Sorghum",2011-06-01,6,16.6355929851532,23.1503210067749,25.2469928605216,40.6008718490601,6
6,"Sorghum",2011-12-01,6,14.2545514583588,21.7831707000732,24.1432894865672,37.0659032821655,6
6,"Sorghum",2012-06-01,6,13.503041267395,24.893120765686,26.233559290568,43.1749715805054,6
6,"Sorghum",2012-12-01,6,7.1943480014801,11.1915988922119,21.0926421801249,75.311302947998,6
