"item","state","centre","urbanRural","date","meanPrice","lat","long"
"Maize Yellow","Rivers","Ahoada","Urban",2011-09-01,98.4897918701172,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2011-11-01,138.640411376953,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2011-12-01,101.931335449219,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2012-01-01,131.61572265625,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2012-02-01,110.22721862793,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2012-03-01,136.628997802734,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2012-04-01,102.905670166016,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2012-06-01,99.7863311767578,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2012-07-01,102.063270568848,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2012-08-01,139.37727355957,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2012-09-01,98.6912078857422,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2012-10-01,126.694915771484,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2012-11-01,123.005325317383,"5.083333"," 6.65"
"Maize Yellow","Rivers","Ahoada","Urban",2012-12-01,109.295074462891,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2010-01-01,246.893783569336,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2010-02-01,240.174667358398,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2010-06-01,213.673049926758,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2010-07-01,243.430145263672,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2010-08-01,222.222839355469,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2010-11-01,238.095245361328,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2010-12-01,234.741790771484,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2011-02-01,216.726455688477,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2011-03-01,224.215240478516,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2011-04-01,228.69953918457,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2011-05-01,239.953048706055,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2011-06-01,231.481475830078,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2011-07-01,153.733535766602,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2011-08-01,212.765960693359,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2011-09-01,246.096496582031,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2011-10-01,226.679840087891,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2011-11-01,217.061920166016,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2011-12-01,227.198272705078,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-01-01,229.661026000977,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-02-01,220.125793457031,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-03-01,236.493377685547,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-04-01,193.91633605957,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-05-01,239.578125,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-06-01,235.151504516602,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-07-01,231.629425048828,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-08-01,236.263732910156,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-09-01,245.737228393555,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-10-01,251.866668701172,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-11-01,211.416488647461,"5.083333"," 6.65"
"Rice Imported","Rivers","Ahoada","Urban",2012-12-01,278.781829833984,"5.083333"," 6.65"
"Rice Local","Rivers","Ahoada","Urban",2010-08-01,166.667343139648,"5.083333"," 6.65"
"Rice Local","Rivers","Ahoada","Urban",2010-09-01,175.097274780273,"5.083333"," 6.65"
"Rice Local","Rivers","Ahoada","Urban",2011-02-01,196.954559326172,"5.083333"," 6.65"
"Rice Local","Rivers","Ahoada","Urban",2011-03-01,196.969696044922,"5.083333"," 6.65"
"Rice Local","Rivers","Ahoada","Urban",2011-06-01,187.793426513672,"5.083333"," 6.65"
"Rice Local","Rivers","Ahoada","Urban",2012-01-01,184.867401123047,"5.083333"," 6.65"
"Rice Local","Rivers","Ahoada","Urban",2012-04-01,95.6937789916992,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2010-01-01,120.218574523926,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2010-03-01,119.565216064453,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2010-08-01,131.76708984375,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2011-01-01,132.158584594727,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2011-04-01,114.130432128906,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2011-05-01,114.463523864746,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2011-06-01,144.144149780273,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2011-07-01,110.474136352539,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2011-09-01,119.535865783691,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2011-10-01,129.310348510742,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2012-01-01,105.49893951416,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2012-02-01,115.139389038086,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2012-04-01,122.863250732422,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2012-06-01,117.521369934082,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2012-09-01,119.704223632812,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2012-10-01,123.080169677734,"5.083333"," 6.65"
"Sorghum","Rivers","Ahoada","Urban",2012-11-01,131.712265014648,"5.083333"," 6.65"
"Drink Swan Water Bottle","Sokoto","Central Market","Urban",2012-11-01,95.7099990844727,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2009-02-01,56.6137542724609,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2009-04-01,60.6111831665039,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2009-05-01,63.3267211914062,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2009-06-01,93.1435165405273,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2009-11-01,68.7389755249023,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2010-04-01,62.6661643981934,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2010-06-01,58.9743576049805,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2010-07-01,71.1350708007812,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2010-08-01,71.9967651367188,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2010-09-01,62.4770317077637,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2010-10-01,52.9166679382324,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2010-11-01,58.6157646179199,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2010-12-01,56.8598670959473,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2012-11-01,61.4026336669922,"13.066667"," 5.233333"
"Maize White","Sokoto","Central Market","Urban",2012-12-01,68.0161972045898,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2009-02-01,57.319221496582,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2009-03-01,57.8703689575195,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2009-04-01,62.5551147460938,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2009-05-01,63.7037048339844,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2009-11-01,75.9259262084961,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2009-12-01,56.6566543579102,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2010-03-01,61.475414276123,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2010-06-01,60.5504608154297,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2010-07-01,79.7792129516602,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2010-08-01,76.4765472412109,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2010-09-01,62.0809440612793,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2010-11-01,65.5082397460938,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2010-12-01,62.0976142883301,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2012-11-01,62.7364959716797,"13.066667"," 5.233333"
"Maize Yellow","Sokoto","Central Market","Urban",2012-12-01,71.1892776489258,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2009-02-01,164.444442749023,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2009-03-01,162.91667175293,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2009-04-01,170.138885498047,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2009-05-01,172.66667175293,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2009-06-01,274.583343505859,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2010-02-01,196.875,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2010-03-01,192,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2010-07-01,165.833343505859,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2010-08-01,175.279022216797,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2010-09-01,174.443344116211,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2010-11-01,181.132064819336,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2010-12-01,178.390167236328,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2012-11-01,177.603668212891,"13.066667"," 5.233333"
"Rice Imported","Sokoto","Central Market","Urban",2012-12-01,183.206115722656,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2009-02-01,129.033630371094,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2009-03-01,132.407409667969,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2009-04-01,135.766357421875,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2009-05-01,132.634552001953,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2009-06-01,192.484039306641,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2010-02-01,127.710845947266,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2010-04-01,137.211853027344,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2010-06-01,131.395355224609,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2010-07-01,147.085815429688,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2010-08-01,127.568328857422,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2010-09-01,117.932716369629,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2010-11-01,124.677787780762,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2010-12-01,130.014862060547,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2012-11-01,121.1162109375,"13.066667"," 5.233333"
"Rice Local","Sokoto","Central Market","Urban",2012-12-01,127.480918884277,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2009-02-01,43.0006942749023,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2009-03-01,43.3220710754395,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2009-04-01,52.7781982421875,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2009-05-01,54.1593894958496,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2009-06-01,82.4826736450195,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2009-09-01,59.243091583252,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2009-10-01,44.0748443603516,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2009-11-01,57.8130683898926,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2010-01-01,52.2388076782227,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2010-02-01,68.9655227661133,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2010-03-01,65.0925369262695,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2010-07-01,59.4018096923828,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2010-08-01,55.9792098999023,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2010-09-01,60.5060501098633,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2010-11-01,56.1052742004395,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2010-12-01,54.3423500061035,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2012-11-01,79.0147552490234,"13.066667"," 5.233333"
"Sorghum","Sokoto","Central Market","Urban",2012-12-01,71.6424255371094,"13.066667"," 5.233333"
"Cement Dangote","Taraba","Jalingo","Urban",2010-06-01,1691.66662597656,"8.9"," 11.366667"
"Cement Dangote","Taraba","Jalingo","Urban",2010-11-01,1670.8349609375,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2009-12-01,51.298698425293,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2010-01-01,49.9599685668945,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2010-02-01,48.2972145080566,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2010-03-01,46.8478889465332,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2010-04-01,46.153190612793,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2010-05-01,46.7347946166992,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2010-06-01,54.6601257324219,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2010-07-01,58.7288284301758,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2010-08-01,58.9178771972656,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2010-09-01,58.8414649963379,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2010-11-01,65.8214263916016,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2010-12-01,58.029541015625,"8.9"," 11.366667"
"Maize White","Taraba","Jalingo","Urban",2012-12-01,57.5654602050781,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2009-12-01,51.9480514526367,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2010-01-01,45.8390197753906,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2010-02-01,46.90966796875,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2010-03-01,42.7712173461914,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2010-04-01,47.3538627624512,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2010-05-01,46.6385650634766,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2010-06-01,50.2820281982422,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2010-08-01,56.748722076416,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2010-09-01,46.3917503356934,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2010-10-01,44.9438171386719,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2010-11-01,53.1876983642578,"8.9"," 11.366667"
"Maize Yellow","Taraba","Jalingo","Urban",2012-12-01,63.0733947753906,"8.9"," 11.366667"
"Rice Imported","Taraba","Jalingo","Urban",2009-04-01,166.123184204102,"8.9"," 11.366667"
"Rice Imported","Taraba","Jalingo","Urban",2009-06-01,179.166656494141,"8.9"," 11.366667"
"Rice Imported","Taraba","Jalingo","Urban",2010-03-01,160.504196166992,"8.9"," 11.366667"
"Rice Imported","Taraba","Jalingo","Urban",2010-04-01,175.268814086914,"8.9"," 11.366667"
"Rice Imported","Taraba","Jalingo","Urban",2010-05-01,141.549301147461,"8.9"," 11.366667"
"Rice Imported","Taraba","Jalingo","Urban",2010-07-01,295.356964111328,"8.9"," 11.366667"
"Rice Imported","Taraba","Jalingo","Urban",2010-08-01,186.409545898438,"8.9"," 11.366667"
"Rice Imported","Taraba","Jalingo","Urban",2010-09-01,184.782608032227,"8.9"," 11.366667"
"Rice Imported","Taraba","Jalingo","Urban",2010-12-01,185.508712768555,"8.9"," 11.366667"
"Rice Imported","Taraba","Jalingo","Urban",2012-12-01,167.777770996094,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-01-01,111.881187438965,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-02-01,107.894737243652,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-03-01,102.788848876953,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-04-01,97.7895050048828,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-05-01,129.799621582031,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-06-01,90.849006652832,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-07-01,105.990592956543,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-08-01,113.195053100586,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-09-01,110.642784118652,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-10-01,124.528297424316,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-11-01,145.131576538086,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2010-12-01,107.510696411133,"8.9"," 11.366667"
"Rice Local","Taraba","Jalingo","Urban",2012-12-01,138.131164550781,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2009-06-01,64.5256958007812,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2009-09-01,79.5959625244141,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2009-10-01,77.2727279663086,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2009-11-01,82.0106658935547,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2009-12-01,76.4448089599609,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2010-01-01,52.3676910400391,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2010-03-01,50.2624816894531,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2010-04-01,46.5238265991211,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2010-05-01,60.1264038085938,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2010-06-01,50.4507217407227,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2010-07-01,61.6541328430176,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2010-08-01,51.8355827331543,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2010-09-01,59.3080635070801,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2010-10-01,67.177375793457,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2010-11-01,47.4249420166016,"8.9"," 11.366667"
"Sorghum","Taraba","Jalingo","Urban",2010-12-01,49.8777351379395,"8.9"," 11.366667"
"Maize White","Taraba","Mutum Biyu","Urban",2009-11-01,74.510871887207,"8.647553","10.781708"
"Maize Yellow","Taraba","Mutum Biyu","Urban",2009-11-01,108.260871887207,"8.647553","10.781708"
"Sorghum","Taraba","Mutum Biyu","Urban",2009-11-01,78.0727233886719,"8.647553","10.781708"
"Sorghum","Taraba","Mutum Biyu","Urban",2009-12-01,93.1818161010742,"8.647553","10.781708"
"Cement Dangote","Yobe","Damaturu","Urban",2010-02-01,1050,"11.744444"," 11.961111"
"Cement Dangote","Yobe","Damaturu","Urban",2010-03-01,1474.83337402344,"11.744444"," 11.961111"
"Cement Dangote","Yobe","Damaturu","Urban",2010-04-01,1766,"11.744444"," 11.961111"
"Cement Dangote","Yobe","Damaturu","Urban",2010-09-01,1000.83001708984,"11.744444"," 11.961111"
"Cement Dangote","Yobe","Damaturu","Urban",2010-10-01,1860,"11.744444"," 11.961111"
"Drink Swan Water Bottle","Yobe","Damaturu","Urban",2010-03-01,82.2222213745117,"11.744444"," 11.961111"
"Drink Swan Water Bottle","Yobe","Damaturu","Urban",2010-04-01,78.5699996948242,"11.744444"," 11.961111"
"Drink Swan Water Bottle","Yobe","Damaturu","Urban",2010-05-01,83,"11.744444"," 11.961111"
"Maize White","Yobe","Damaturu","Urban",2009-12-01,57.0408172607422,"11.744444"," 11.961111"
"Maize White","Yobe","Damaturu","Urban",2010-01-01,55.4794502258301,"11.744444"," 11.961111"
"Maize White","Yobe","Damaturu","Urban",2010-02-01,56.8965492248535,"11.744444"," 11.961111"
"Maize White","Yobe","Damaturu","Urban",2010-03-01,58.4492988586426,"11.744444"," 11.961111"
