"region","zone","item","date","price","weight"
"Amhara","South Wolo","Teff",2011-01-01,7.78,2
"Amhara","South Wolo","Teff",2011-02-01,7.86,2
"Amhara","South Wolo","Teff",2011-03-01,8.05,2
"Amhara","South Wolo","Teff",2011-04-01,8.35,2
"Amhara","South Wolo","Teff",2011-05-01,9.52,2
"Amhara","South Wolo","Teff",2011-06-01,9.77,2
"Amhara","South Wolo","Teff",2011-07-01,9.73,2
"Amhara","South Wolo","Teff",2011-08-01,9.98,1
"Amhara","South Wolo","Teff",2011-09-01,9.94,1
"Amhara","South Wolo","Teff",2011-10-01,9.89,2
"Amhara","South Wolo","Teff",2011-11-01,9.63,2
"Amhara","South Wolo","Teff",2011-12-01,9.95,2
"Amhara","South Wolo","Teff",2012-01-01,9.61,2
"Amhara","South Wolo","Teff",2012-02-01,10.25,2
"Amhara","South Wolo","Teff",2012-03-01,12.37,2
"Amhara","South Wolo","Teff",2012-04-01,12.02,2
"Amhara","South Wolo","Teff",2012-05-01,12.14,2
"Amhara","South Wolo","Teff",2012-06-01,12.59,2
"Amhara","South Wolo","Teff",2012-07-01,12.85,2
"Amhara","South Wolo","Teff",2012-08-01,15.2,2
"Amhara","South Wolo","Teff",2012-09-01,15.12,2
"Amhara","South Wolo","Teff",2012-10-01,14.84,2
"Amhara","South Wolo","Teff",2012-11-01,14.67,2
"Amhara","South Wolo","Teff",2012-12-01,14.3,2
"Amhara","South Wolo","Teff",2013-01-01,14.85,2
"Amhara","South Wolo","Teff",2013-02-01,14.39,2
"Amhara","South Wolo","Teff",2013-03-01,14.16,2
"Amhara","South Wolo","Teff",2013-04-01,14.31,2
"Amhara","South Wolo","Teff",2013-05-01,14.11,2
"Amhara","South Wolo","Teff",2013-06-01,15.14,2
"Amhara","South Wolo","Teff",2013-07-01,15.11,2
"Amhara","South Wolo","Teff",2013-08-01,15,2
"Amhara","South Wolo","Teff",2013-09-01,14.96,2
"Amhara","South Wolo","Teff",2013-10-01,15,2
"Amhara","South Wolo","Teff",2013-11-01,14.89,2
"Amhara","South Wolo","Teff",2013-12-01,15.03,2
"Amhara","South Wolo","Teff",2014-01-01,14.84,2
"Amhara","South Wolo","Teff",2014-02-01,14.22,2
"Amhara","South Wolo","Teff",2014-03-01,14.06,2
"Amhara","South Wolo","Teff",2014-04-01,13.82,2
"Amhara","South Wolo","Teff",2014-05-01,13.63,2
"Amhara","South Wolo","Teff",2014-06-01,13.6,2
"Amhara","South Wolo","Wheat",2010-01-01,5.23,2
"Amhara","South Wolo","Wheat",2010-02-01,4.88,2
"Amhara","South Wolo","Wheat",2010-03-01,5.03,2
"Amhara","South Wolo","Wheat",2010-04-01,5.06,2
"Amhara","South Wolo","Wheat",2010-05-01,5.42,2
"Amhara","South Wolo","Wheat",2010-06-01,5.17,2
"Amhara","South Wolo","Wheat",2010-07-01,5.04,2
"Amhara","South Wolo","Wheat",2010-08-01,5.15,2
"Amhara","South Wolo","Wheat",2010-09-01,5.12,2
"Amhara","South Wolo","Wheat",2010-10-01,5.02,2
"Amhara","South Wolo","Wheat",2010-11-01,5.49,2
"Amhara","South Wolo","Wheat",2010-12-01,5.55,2
"Amhara","South Wolo","Wheat",2011-01-01,5.94,2
"Amhara","South Wolo","Wheat",2011-02-01,5.84,2
"Amhara","South Wolo","Wheat",2011-03-01,6.82,2
"Amhara","South Wolo","Wheat",2011-04-01,6.92,2
"Amhara","South Wolo","Wheat",2011-05-01,8.88,2
"Amhara","South Wolo","Wheat",2011-06-01,9.11,2
"Amhara","South Wolo","Wheat",2011-07-01,8.34,2
"Amhara","South Wolo","Wheat",2011-08-01,8.76,2
"Amhara","South Wolo","Wheat",2011-09-01,8.5,1
"Amhara","South Wolo","Wheat",2011-10-01,10.02,2
"Amhara","South Wolo","Wheat",2011-11-01,10,2
"Amhara","South Wolo","Wheat",2011-12-01,9,2
"Amhara","South Wolo","Wheat",2012-01-01,8.34,2
"Amhara","South Wolo","Wheat",2012-02-01,8.61,2
"Amhara","South Wolo","Wheat",2012-03-01,8.96,2
"Amhara","South Wolo","Wheat",2012-04-01,8.79,2
"Amhara","South Wolo","Wheat",2012-05-01,8.72,2
"Amhara","South Wolo","Wheat",2012-06-01,8.68,2
"Amhara","South Wolo","Wheat",2012-07-01,8.8,2
"Amhara","South Wolo","Wheat",2012-08-01,8.73,2
"Amhara","South Wolo","Wheat",2012-09-01,9.14,2
"Amhara","South Wolo","Wheat",2012-10-01,8.71,2
"Amhara","South Wolo","Wheat",2012-11-01,8.78,2
"Amhara","South Wolo","Wheat",2012-12-01,8.17,2
"Amhara","South Wolo","Wheat",2013-01-01,8.5,2
"Amhara","South Wolo","Wheat",2013-02-01,7.98,2
"Amhara","South Wolo","Wheat",2013-03-01,8.15,2
"Amhara","South Wolo","Wheat",2013-04-01,8.14,2
"Amhara","South Wolo","Wheat",2013-05-01,8.39,2
"Amhara","South Wolo","Wheat",2013-06-01,8.65,2
"Amhara","South Wolo","Wheat",2013-07-01,8.94,2
"Amhara","South Wolo","Wheat",2013-08-01,9.25,2
"Amhara","South Wolo","Wheat",2013-09-01,9.55,2
"Amhara","South Wolo","Wheat",2013-10-01,10.43,2
"Amhara","South Wolo","Wheat",2013-11-01,10.04,2
"Amhara","South Wolo","Wheat",2013-12-01,9.26,2
"Amhara","South Wolo","Wheat",2014-01-01,8.25,2
"Amhara","South Wolo","Wheat",2014-02-01,7.82,2
"Amhara","South Wolo","Wheat",2014-03-01,8.16,2
"Amhara","South Wolo","Wheat",2014-04-01,8.24,2
"Amhara","South Wolo","Wheat",2014-05-01,8.34,2
"Amhara","South Wolo","Wheat",2014-06-01,8.33,2
"Amhara","North Shewa","Barley",2010-01-01,4.96,2
"Amhara","North Shewa","Barley",2010-02-01,4.71,2
"Amhara","North Shewa","Barley",2010-03-01,4.84,2
"Amhara","North Shewa","Barley",2010-04-01,4.92,2
