"region","item","date","price","weight"
"Tigray","Barley",2010-01-01,6.08,8
"Tigray","Barley",2010-02-01,5.91,8
"Tigray","Barley",2010-03-01,5.87,7
"Tigray","Barley",2010-04-01,5.44,8
"Tigray","Barley",2010-05-01,5.69,8
"Tigray","Barley",2010-06-01,5.75,7
"Tigray","Barley",2010-07-01,5.71,8
"Tigray","Barley",2010-08-01,5.79,7
"Tigray","Barley",2010-09-01,5.46,7
"Tigray","Barley",2010-10-01,5.6,7
"Tigray","Barley",2010-11-01,4.73,8
"Tigray","Barley",2010-12-01,4.6,6
"Tigray","Barley",2011-01-01,5.07,8
"Tigray","Barley",2011-02-01,5.24,8
"Tigray","Barley",2011-03-01,5.44,7
"Tigray","Barley",2011-04-01,6.01,8
"Tigray","Barley",2011-05-01,6,7
"Tigray","Barley",2011-06-01,7.01,8
"Tigray","Barley",2011-07-01,6.43,7
"Tigray","Barley",2011-08-01,6.58,6
"Tigray","Barley",2011-09-01,7.19,7
"Tigray","Barley",2011-10-01,6.72,7
"Tigray","Barley",2011-11-01,6.44,8
"Tigray","Barley",2011-12-01,6.69,7
"Tigray","Barley",2012-01-01,7.57,7
"Tigray","Barley",2012-02-01,7.82,8
"Tigray","Barley",2012-03-01,8.01,8
"Tigray","Barley",2012-04-01,7.97,7
"Tigray","Barley",2012-05-01,8.4,8
"Tigray","Barley",2012-06-01,8.06,8
"Tigray","Barley",2012-07-01,8.6,8
"Tigray","Barley",2012-08-01,8.77,8
"Tigray","Barley",2012-09-01,8.44,8
"Tigray","Barley",2012-10-01,8.39,8
"Tigray","Barley",2012-11-01,7.52,8
"Tigray","Barley",2012-12-01,8.34,7
"Tigray","Barley",2013-01-01,8.37,8
"Tigray","Barley",2013-02-01,8.37,7
"Tigray","Barley",2013-03-01,8.48,8
"Tigray","Barley",2013-04-01,9.18,8
"Tigray","Barley",2013-05-01,9.5,7
"Tigray","Barley",2013-06-01,9.84,8
"Tigray","Barley",2013-07-01,10.07,6
"Tigray","Barley",2013-08-01,10.53,5
"Tigray","Barley",2013-09-01,10.71,7
"Tigray","Barley",2013-10-01,9.42,8
"Tigray","Barley",2013-11-01,9.65,8
"Tigray","Barley",2013-12-01,9.48,8
"Tigray","Barley",2014-01-01,9.3,7
"Tigray","Barley",2014-02-01,9.55,8
"Tigray","Barley",2014-03-01,9.35,8
"Tigray","Barley",2014-04-01,9.65,8
"Tigray","Barley",2014-05-01,9.69,8
"Tigray","Barley",2014-06-01,9.84,8
"Tigray","Beer",2010-01-01,6.52,5
"Tigray","Beer",2010-02-01,6.82,4
"Tigray","Beer",2010-03-01,6.65,4
"Tigray","Beer",2010-04-01,6.87,3
"Tigray","Beer",2010-05-01,6.87,3
"Tigray","Beer",2010-06-01,7,2
"Tigray","Beer",2010-07-01,6.89,3
"Tigray","Beer",2010-08-01,6.98,3
"Tigray","Beer",2010-09-01,7,1
"Tigray","Beer",2010-10-01,7,1
"Tigray","Beer",2010-11-01,7,1
"Tigray","Beer",2010-12-01,7,2
"Tigray","Beer",2011-01-01,9,2
"Tigray","Beer",2011-02-01,7.1,1
"Tigray","Beer",2011-03-01,7.75,2
"Tigray","Beer",2011-04-01,7,1
"Tigray","Beer",2011-05-01,7.83,3
"Tigray","Beer",2011-06-01,8.59,2
"Tigray","Beer",2011-08-01,10,1
"Tigray","Beer",2011-09-01,10,2
"Tigray","Beer",2011-10-01,10,1
"Tigray","Beer",2011-11-01,10,2
"Tigray","Beer",2011-12-01,10,2
"Tigray","Beer",2012-01-01,10,2
"Tigray","Beer",2012-02-01,10,2
"Tigray","Beer",2012-03-01,10.66,2
"Tigray","Beer",2012-04-01,10,2
"Tigray","Beer",2012-05-01,9.78,3
"Tigray","Beer",2012-06-01,10.66,2
"Tigray","Beer",2012-07-01,10.66,2
"Tigray","Beer",2012-08-01,10.44,3
"Tigray","Beer",2012-09-01,11,2
"Tigray","Beer",2012-10-01,10.44,3
"Tigray","Beer",2012-11-01,11.66,2
"Tigray","Beer",2012-12-01,11.33,3
"Tigray","Beer",2013-01-01,10.78,3
"Tigray","Beer",2013-02-01,11.67,3
"Tigray","Beer",2013-03-01,11.66,2
"Tigray","Beer",2013-04-01,11.67,3
"Tigray","Beer",2013-05-01,11.67,3
"Tigray","Beer",2013-06-01,11.67,3
"Tigray","Beer",2013-07-01,11.33,3
"Tigray","Beer",2013-08-01,11.22,3
"Tigray","Beer",2013-09-01,11.67,4
"Tigray","Beer",2013-10-01,12,3
"Tigray","Beer",2013-11-01,12,4
"Tigray","Beer",2013-12-01,12,3
"Tigray","Beer",2014-01-01,12,3
"Tigray","Beer",2014-02-01,12.17,4
"Tigray","Beer",2014-03-01,12,3
"Tigray","Beer",2014-04-01,12.11,3
"Tigray","Beer",2014-05-01,12.11,3
"Tigray","Beer",2014-06-01,12,3
"Tigray","Cement",2010-01-01,118.05,7
"Tigray","Cement",2010-02-01,105.6,8
"Tigray","Cement",2010-03-01,123.57,7
"Tigray","Cement",2010-04-01,147.86,6
"Tigray","Cement",2010-05-01,198.93,7
"Tigray","Cement",2010-06-01,175.81,7
"Tigray","Cement",2010-07-01,151.19,7
"Tigray","Cement",2010-08-01,144.38,7
"Tigray","Cement",2010-09-01,170.24,8
"Tigray","Cement",2010-10-01,152.5,7
"Tigray","Cement",2010-11-01,162.04,8
"Tigray","Cement",2010-12-01,166.35,8
"Tigray","Cement",2011-01-01,185.62,4
"Tigray","Cement",2011-02-01,169.6,7
"Tigray","Cement",2011-03-01,181.19,6
"Tigray","Cement",2011-04-01,187.77,5
"Tigray","Cement",2011-05-01,207,5
"Tigray","Cement",2011-06-01,246.67,1
"Tigray","Cement",2011-07-01,214.6,5
"Tigray","Cement",2011-08-01,157.86,8
"Tigray","Cement",2011-09-01,145.69,8
"Tigray","Cement",2011-10-01,159.94,8
"Tigray","Cement",2011-11-01,153.08,8
"Tigray","Cement",2011-12-01,139.75,8
"Tigray","Cement",2012-01-01,130.06,8
"Tigray","Cement",2012-02-01,119.73,8
"Tigray","Cement",2012-03-01,118.5,7
"Tigray","Cement",2012-04-01,116.67,6
"Tigray","Cement",2012-05-01,115.08,6
"Tigray","Cement",2012-06-01,141.6,8
"Tigray","Cement",2012-07-01,122.29,8
"Tigray","Cement",2012-08-01,118.29,7
"Tigray","Cement",2012-09-01,115.44,8
"Tigray","Cement",2012-10-01,118.02,7
"Tigray","Cement",2012-11-01,113.45,7
"Tigray","Cement",2012-12-01,115,7
"Tigray","Cement",2013-01-01,116.05,7
"Tigray","Cement",2013-02-01,116.94,6
"Tigray","Cement",2013-03-01,127.5,7
"Tigray","Cement",2013-04-01,130.52,7
"Tigray","Cement",2013-05-01,131.47,8
"Tigray","Cement",2013-06-01,127.4,8
"Tigray","Cement",2013-07-01,122,7
"Tigray","Cement",2013-08-01,121.29,7
"Tigray","Cement",2013-09-01,118.33,6
"Tigray","Cement",2013-10-01,123.31,7
"Tigray","Cement",2013-11-01,118.75,8
"Tigray","Cement",2013-12-01,116.33,8
"Tigray","Cement",2014-01-01,115,8
"Tigray","Cement",2014-02-01,114.58,8
"Tigray","Cement",2014-03-01,114.85,8
"Tigray","Cement",2014-04-01,110.92,8
"Tigray","Cement",2014-05-01,115.71,8
"Tigray","Cement",2014-06-01,114.71,8
"Tigray","Maize",2010-01-01,4.14,8
"Tigray","Maize",2010-02-01,3.87,8
"Tigray","Maize",2010-03-01,3.92,8
"Tigray","Maize",2010-04-01,3.92,8
"Tigray","Maize",2010-05-01,3.69,8
"Tigray","Maize",2010-06-01,3.95,8
"Tigray","Maize",2010-07-01,3.57,8
"Tigray","Maize",2010-08-01,3.56,8
"Tigray","Maize",2010-09-01,3.12,8
"Tigray","Maize",2010-10-01,3.19,8
"Tigray","Maize",2010-11-01,3,8
"Tigray","Maize",2010-12-01,3.08,8
"Tigray","Maize",2011-01-01,3.37,8
"Tigray","Maize",2011-02-01,3.3,8
"Tigray","Maize",2011-03-01,3.54,8
"Tigray","Maize",2011-04-01,3.66,8
"Tigray","Maize",2011-05-01,4.58,7
"Tigray","Maize",2011-06-01,4.48,8
"Tigray","Maize",2011-07-01,4.77,8
"Tigray","Maize",2011-08-01,4.84,7
"Tigray","Maize",2011-09-01,5.49,7
"Tigray","Maize",2011-10-01,5.86,7
"Tigray","Maize",2011-11-01,5.12,5
"Tigray","Maize",2011-12-01,5.24,5
"Tigray","Maize",2012-01-01,5.01,8
"Tigray","Maize",2012-02-01,5.35,7
"Tigray","Maize",2012-03-01,5.66,8
"Tigray","Maize",2012-04-01,5.66,8
"Tigray","Maize",2012-05-01,6.32,8
"Tigray","Maize",2012-06-01,5.64,8
"Tigray","Maize",2012-07-01,5.77,8
"Tigray","Maize",2012-08-01,5.88,8
"Tigray","Maize",2012-09-01,6.19,8
"Tigray","Maize",2012-10-01,6.04,8
"Tigray","Maize",2012-11-01,5.99,8
"Tigray","Maize",2012-12-01,5.86,8
"Tigray","Maize",2013-01-01,6.01,8
"Tigray","Maize",2013-02-01,5.96,8
"Tigray","Maize",2013-03-01,6.11,8
"Tigray","Maize",2013-04-01,6.2,8
"Tigray","Maize",2013-05-01,6.53,8
"Tigray","Maize",2013-06-01,6.71,8
"Tigray","Maize",2013-07-01,6.9,8
"Tigray","Maize",2013-08-01,7.23,8
"Tigray","Maize",2013-09-01,7.71,8
"Tigray","Maize",2013-10-01,9.02,8
"Tigray","Maize",2013-11-01,8.28,8
"Tigray","Maize",2013-12-01,7.14,8
"Tigray","Maize",2014-01-01,6.47,8
"Tigray","Maize",2014-02-01,6.19,8
"Tigray","Maize",2014-03-01,6.47,8
"Tigray","Maize",2014-04-01,6.7,8
"Tigray","Maize",2014-05-01,6.74,8
"Tigray","Maize",2014-06-01,6.42,8
"Tigray","Rice",2010-01-01,14.83,8
"Tigray","Rice",2010-02-01,14.46,8
"Tigray","Rice",2010-03-01,14.46,8
"Tigray","Rice",2010-04-01,15,8
"Tigray","Rice",2010-05-01,14.71,8
"Tigray","Rice",2010-06-01,14.79,8
"Tigray","Rice",2010-07-01,14.71,8
"Tigray","Rice",2010-08-01,14.88,8
"Tigray","Rice",2010-09-01,15.04,8
"Tigray","Rice",2010-10-01,15.29,8
"Tigray","Rice",2010-11-01,15.33,8
"Tigray","Rice",2010-12-01,14.83,8
"Tigray","Rice",2011-01-01,15.5,8
"Tigray","Rice",2011-02-01,14.52,7
"Tigray","Rice",2011-03-01,14.53,7
"Tigray","Rice",2011-04-01,15.36,7
"Tigray","Rice",2011-05-01,16.38,7
"Tigray","Rice",2011-06-01,15.32,8
"Tigray","Rice",2011-07-01,18.21,8
"Tigray","Rice",2011-08-01,17.64,8
"Tigray","Rice",2011-09-01,17.71,8
"Tigray","Rice",2011-10-01,17.71,8
"Tigray","Rice",2011-11-01,17.88,8
"Tigray","Rice",2011-12-01,17.92,8
"Tigray","Rice",2012-01-01,17.58,8
"Tigray","Rice",2012-02-01,17.95,7
"Tigray","Rice",2012-03-01,18.46,8
"Tigray","Rice",2012-04-01,18.29,8
"Tigray","Rice",2012-05-01,18.62,8
"Tigray","Rice",2012-06-01,18.62,8
"Tigray","Rice",2012-07-01,18.17,8
"Tigray","Rice",2012-08-01,18.25,8
"Tigray","Rice",2012-09-01,18.38,8
"Tigray","Rice",2012-10-01,18.21,8
"Tigray","Rice",2012-11-01,18.38,8
"Tigray","Rice",2012-12-01,18.04,8
"Tigray","Rice",2013-01-01,17.92,8
"Tigray","Rice",2013-02-01,17.46,8
"Tigray","Rice",2013-03-01,18,8
"Tigray","Rice",2013-04-01,17.96,8
"Tigray","Rice",2013-05-01,18,8
"Tigray","Rice",2013-06-01,18.08,8
"Tigray","Rice",2013-07-01,18.21,8
"Tigray","Rice",2013-08-01,18.37,8
"Tigray","Rice",2013-09-01,18.29,8
"Tigray","Rice",2013-10-01,18.29,8
"Tigray","Rice",2013-11-01,18.46,8
"Tigray","Rice",2013-12-01,18.29,8
"Tigray","Rice",2014-01-01,18.46,8
"Tigray","Rice",2014-02-01,18.75,8
"Tigray","Rice",2014-03-01,18.52,7
"Tigray","Rice",2014-04-01,18.71,8
"Tigray","Rice",2014-05-01,18.25,8
"Tigray","Rice",2014-06-01,18.33,8
"Tigray","Teff",2010-01-01,9.69,7
"Tigray","Teff",2010-02-01,9.56,7
"Tigray","Teff",2010-03-01,9.35,7
"Tigray","Teff",2010-04-01,9.38,7
"Tigray","Teff",2010-05-01,9.05,8
"Tigray","Teff",2010-06-01,9.31,8
"Tigray","Teff",2010-07-01,9.26,7
"Tigray","Teff",2010-08-01,8.88,7
"Tigray","Teff",2010-09-01,8.57,7
"Tigray","Teff",2010-10-01,8.6,7
"Tigray","Teff",2010-11-01,8.44,7
"Tigray","Teff",2010-12-01,8.16,7
"Tigray","Teff",2011-01-01,8.5,7
"Tigray","Teff",2011-02-01,8.01,7
"Tigray","Teff",2011-03-01,8.46,7
"Tigray","Teff",2011-04-01,9.28,7
"Tigray","Teff",2011-05-01,9.51,7
"Tigray","Teff",2011-06-01,10.44,7
"Tigray","Teff",2011-07-01,10.39,7
"Tigray","Teff",2011-08-01,10.72,8
"Tigray","Teff",2011-09-01,10.74,8
"Tigray","Teff",2011-10-01,10.6,8
"Tigray","Teff",2011-11-01,10.55,8
"Tigray","Teff",2011-12-01,10.6,8
"Tigray","Teff",2012-01-01,10.71,8
"Tigray","Teff",2012-02-01,10.95,8
"Tigray","Teff",2012-03-01,12.62,8
"Tigray","Teff",2012-04-01,13.05,7
"Tigray","Teff",2012-05-01,13.48,8
"Tigray","Teff",2012-06-01,14.42,8
"Tigray","Teff",2012-07-01,14.29,8
"Tigray","Teff",2012-08-01,14.94,8
"Tigray","Teff",2012-09-01,15.52,7
"Tigray","Teff",2012-10-01,15.57,8
"Tigray","Teff",2012-11-01,15.86,8
"Tigray","Teff",2012-12-01,15.27,8
"Tigray","Teff",2013-01-01,15.59,8
"Tigray","Teff",2013-02-01,15.96,8
"Tigray","Teff",2013-03-01,16.27,8
"Tigray","Teff",2013-04-01,16.79,8
"Tigray","Teff",2013-05-01,16.73,8
"Tigray","Teff",2013-06-01,16.93,8
"Tigray","Teff",2013-07-01,17.16,8
"Tigray","Teff",2013-08-01,17.22,8
"Tigray","Teff",2013-09-01,17.16,8
"Tigray","Teff",2013-10-01,17.3,8
"Tigray","Teff",2013-11-01,16.77,8
"Tigray","Teff",2013-12-01,15.59,8
"Tigray","Teff",2014-01-01,15.58,8
"Tigray","Teff",2014-02-01,14.67,8
"Tigray","Teff",2014-03-01,15.47,8
"Tigray","Teff",2014-04-01,15.51,8
"Tigray","Teff",2014-05-01,15.51,8
"Tigray","Teff",2014-06-01,15.42,8
"Tigray","Wheat",2010-01-01,5.29,6
"Tigray","Wheat",2010-02-01,5.29,6
"Tigray","Wheat",2010-03-01,5.31,6
"Tigray","Wheat",2010-04-01,5.51,6
"Tigray","Wheat",2010-05-01,6.03,8
"Tigray","Wheat",2010-06-01,6.11,8
"Tigray","Wheat",2010-07-01,6.06,7
"Tigray","Wheat",2010-08-01,5.39,7
"Tigray","Wheat",2010-09-01,5.21,7
"Tigray","Wheat",2010-10-01,5.24,7
"Tigray","Wheat",2010-11-01,5.21,7
"Tigray","Wheat",2010-12-01,4.78,5
"Tigray","Wheat",2011-01-01,5.2,6
"Tigray","Wheat",2011-02-01,5.13,6
"Tigray","Wheat",2011-03-01,5.53,7
"Tigray","Wheat",2011-04-01,5.7,6
"Tigray","Wheat",2011-05-01,6.74,7
"Tigray","Wheat",2011-06-01,6.85,5
"Tigray","Wheat",2011-07-01,6.83,5
"Tigray","Wheat",2011-08-01,6.72,4
"Tigray","Wheat",2011-09-01,7.31,6
"Tigray","Wheat",2011-10-01,8.34,7
"Tigray","Wheat",2011-11-01,8.09,6
"Tigray","Wheat",2011-12-01,8.07,7
"Tigray","Wheat",2012-01-01,6.78,6
"Tigray","Wheat",2012-02-01,7.78,5
"Tigray","Wheat",2012-03-01,7.45,6
"Tigray","Wheat",2012-04-01,8.24,6
"Tigray","Wheat",2012-05-01,7.92,7
"Tigray","Wheat",2012-06-01,8.21,8
"Tigray","Wheat",2012-07-01,8.15,7
"Tigray","Wheat",2012-08-01,8.54,8
"Tigray","Wheat",2012-09-01,9.12,8
"Tigray","Wheat",2012-10-01,8.07,8
"Tigray","Wheat",2012-11-01,8.43,8
"Tigray","Wheat",2012-12-01,7.69,8
"Tigray","Wheat",2013-01-01,7.59,7
"Tigray","Wheat",2013-02-01,7.74,7
"Tigray","Wheat",2013-03-01,8.39,7
"Tigray","Wheat",2013-04-01,8.99,8
"Tigray","Wheat",2013-05-01,8.53,7
"Tigray","Wheat",2013-06-01,9.64,8
"Tigray","Wheat",2013-07-01,9.54,8
"Tigray","Wheat",2013-08-01,9.87,8
"Tigray","Wheat",2013-09-01,9.33,8
"Tigray","Wheat",2013-10-01,10.31,8
"Tigray","Wheat",2013-11-01,9.89,8
"Tigray","Wheat",2013-12-01,8.61,8
"Tigray","Wheat",2014-01-01,9.02,8
"Tigray","Wheat",2014-02-01,8.9,8
"Tigray","Wheat",2014-03-01,8.69,8
"Tigray","Wheat",2014-04-01,9.9,8
"Tigray","Wheat",2014-05-01,9.35,8
"Tigray","Wheat",2014-06-01,9.49,8
"Afar","Barley",2010-01-01,6.25,4
"Afar","Barley",2010-02-01,5.84,4
"Afar","Barley",2010-03-01,5.59,4
"Afar","Barley",2010-04-01,5.88,4
"Afar","Barley",2010-05-01,5.75,3
"Afar","Barley",2010-06-01,5.82,3
"Afar","Barley",2010-07-01,5.73,4
"Afar","Barley",2010-08-01,5.71,4
"Afar","Barley",2010-09-01,6.12,4
"Afar","Barley",2010-10-01,6.04,4
"Afar","Barley",2010-11-01,5.84,4
"Afar","Barley",2010-12-01,5.94,4
"Afar","Barley",2011-01-01,6.02,3
"Afar","Barley",2011-02-01,6.17,2
"Afar","Barley",2011-03-01,6.33,3
"Afar","Barley",2011-04-01,6.37,3
"Afar","Barley",2011-05-01,7.31,3
"Afar","Barley",2011-06-01,7.68,3
"Afar","Barley",2011-07-01,8.23,4
"Afar","Barley",2011-08-01,8.51,3
"Afar","Barley",2011-09-01,8.56,3
"Afar","Barley",2011-10-01,9,3
"Afar","Barley",2011-11-01,9.02,4
"Afar","Barley",2011-12-01,10.16,4
"Afar","Barley",2012-01-01,9.09,4
"Afar","Barley",2012-02-01,9.27,4
"Afar","Barley",2012-03-01,8.31,3
"Afar","Barley",2012-04-01,9.29,4
"Afar","Barley",2012-05-01,9.15,4
"Afar","Barley",2012-06-01,9.29,4
"Afar","Barley",2012-07-01,9.39,3
"Afar","Barley",2012-08-01,9.31,4
"Afar","Barley",2012-09-01,9.87,4
"Afar","Barley",2012-10-01,9.62,4
"Afar","Barley",2012-11-01,9.25,4
"Afar","Barley",2012-12-01,8.44,3
"Afar","Barley",2013-01-01,9.29,4
"Afar","Barley",2013-02-01,9.12,4
"Afar","Barley",2013-03-01,8.75,4
"Afar","Barley",2013-04-01,9.12,4
"Afar","Barley",2013-05-01,8.88,4
"Afar","Barley",2013-06-01,9.17,4
"Afar","Barley",2013-07-01,9.25,4
"Afar","Barley",2013-08-01,9,4
"Afar","Barley",2013-09-01,9.04,4
"Afar","Barley",2013-10-01,9,4
"Afar","Barley",2013-11-01,9.11,4
"Afar","Barley",2013-12-01,8.69,4
"Afar","Barley",2014-01-01,9.27,4
"Afar","Barley",2014-02-01,9.34,4
"Afar","Barley",2014-03-01,8.88,4
"Afar","Barley",2014-04-01,8.96,4
"Afar","Barley",2014-05-01,9.21,4
"Afar","Barley",2014-06-01,9.65,4
"Afar","Beer",2011-04-01,8,1
"Afar","Beer",2013-09-01,12,1
"Afar","Beer",2013-12-01,12,1
"Afar","Beer",2014-01-01,12,1
"Afar","Beer",2014-02-01,12,1
"Afar","Beer",2014-05-01,12,1
"Afar","Beer",2014-06-01,12,1
"Afar","Cement",2010-01-01,111.16,2
"Afar","Cement",2010-02-01,129.17,3
"Afar","Cement",2010-03-01,148.33,2
"Afar","Cement",2010-04-01,155,2
"Afar","Cement",2010-05-01,200,3
"Afar","Cement",2010-06-01,200,2
"Afar","Cement",2010-07-01,180,2
"Afar","Cement",2010-08-01,192.5,2
"Afar","Cement",2010-09-01,192.5,2
"Afar","Cement",2010-10-01,175,1
"Afar","Cement",2010-11-01,182.5,2
"Afar","Cement",2010-12-01,175,1
"Afar","Cement",2011-01-01,195,1
"Afar","Cement",2011-02-01,210,1
"Afar","Cement",2011-03-01,201.5,1
"Afar","Cement",2011-07-01,235,2
"Afar","Cement",2011-08-01,197.5,2
"Afar","Cement",2011-09-01,192.5,2
"Afar","Cement",2011-10-01,174.08,2
"Afar","Cement",2011-11-01,177.92,4
"Afar","Cement",2011-12-01,156.67,3
"Afar","Cement",2012-01-01,148,4
"Afar","Cement",2012-02-01,150,3
"Afar","Cement",2012-03-01,127.5,2
"Afar","Cement",2012-04-01,138.75,4
"Afar","Cement",2012-05-01,140,3
"Afar","Cement",2012-06-01,135,3
"Afar","Cement",2012-07-01,133.33,3
"Afar","Cement",2012-08-01,133.75,4
"Afar","Cement",2012-09-01,126.67,3
"Afar","Cement",2012-10-01,128.75,2
"Afar","Cement",2012-11-01,131.11,3
"Afar","Cement",2012-12-01,113.06,3
"Afar","Cement",2013-01-01,109.17,3
"Afar","Cement",2013-02-01,104.44,3
"Afar","Cement",2013-03-01,117.92,4
"Afar","Cement",2013-04-01,125,4
"Afar","Cement",2013-05-01,115.56,3
"Afar","Cement",2013-06-01,118.75,3
"Afar","Cement",2013-07-01,123.67,3
"Afar","Cement",2013-08-01,119.72,3
"Afar","Cement",2013-09-01,127.88,4
"Afar","Cement",2013-10-01,121.67,3
"Afar","Cement",2013-11-01,120.67,3
"Afar","Cement",2013-12-01,124.33,4
"Afar","Cement",2014-01-01,124.88,4
"Afar","Cement",2014-02-01,123.44,3
"Afar","Cement",2014-03-01,128.96,4
"Afar","Cement",2014-04-01,129.38,4
"Afar","Cement",2014-05-01,120,3
"Afar","Cement",2014-06-01,121.39,3
"Afar","Maize",2010-01-01,3.66,4
"Afar","Maize",2010-02-01,3.66,4
"Afar","Maize",2010-03-01,3.61,4
"Afar","Maize",2010-04-01,3.62,4
"Afar","Maize",2010-05-01,3.38,4
"Afar","Maize",2010-06-01,2.99,4
"Afar","Maize",2010-07-01,2.95,4
"Afar","Maize",2010-08-01,2.92,4
"Afar","Maize",2010-09-01,2.96,4
"Afar","Maize",2010-10-01,2.63,4
"Afar","Maize",2010-11-01,2.82,4
"Afar","Maize",2010-12-01,2.93,4
"Afar","Maize",2011-01-01,3.17,3
"Afar","Maize",2011-02-01,3.15,4
"Afar","Maize",2011-03-01,3.67,3
"Afar","Maize",2011-04-01,3.76,3
"Afar","Maize",2011-05-01,4.83,3
"Afar","Maize",2011-06-01,5.07,3
"Afar","Maize",2011-07-01,5.4,4
"Afar","Maize",2011-08-01,5.59,3
"Afar","Maize",2011-09-01,5.59,2
"Afar","Maize",2011-10-01,6.59,4
"Afar","Maize",2011-11-01,5.82,4
"Afar","Maize",2011-12-01,5.52,4
"Afar","Maize",2012-01-01,5.23,3
"Afar","Maize",2012-02-01,5.44,3
"Afar","Maize",2012-03-01,5.69,3
"Afar","Maize",2012-04-01,5.55,4
"Afar","Maize",2012-05-01,5.64,4
"Afar","Maize",2012-06-01,5.56,4
"Afar","Maize",2012-07-01,5.78,4
"Afar","Maize",2012-08-01,5.9,4
"Afar","Maize",2012-09-01,5.96,4
"Afar","Maize",2012-10-01,6.06,4
"Afar","Maize",2012-11-01,6,4
"Afar","Maize",2012-12-01,5.51,3
"Afar","Maize",2013-01-01,5.62,4
"Afar","Maize",2013-02-01,5.6,4
"Afar","Maize",2013-03-01,5.64,4
"Afar","Maize",2013-04-01,5.92,4
"Afar","Maize",2013-05-01,5.62,4
"Afar","Maize",2013-06-01,5.81,3
"Afar","Maize",2013-07-01,6.44,4
"Afar","Maize",2013-08-01,6.56,4
"Afar","Maize",2013-09-01,6.87,4
"Afar","Maize",2013-10-01,7.17,4
"Afar","Maize",2013-11-01,7.5,4
"Afar","Maize",2013-12-01,6.84,4
"Afar","Maize",2014-01-01,6.92,4
"Afar","Maize",2014-02-01,6.96,4
"Afar","Maize",2014-03-01,6.67,4
"Afar","Maize",2014-04-01,6.88,4
"Afar","Maize",2014-05-01,6.75,4
"Afar","Maize",2014-06-01,6.6,4
"Afar","Rice",2010-01-01,13.46,4
"Afar","Rice",2010-02-01,14,4
"Afar","Rice",2010-03-01,13.67,4
"Afar","Rice",2010-04-01,13.79,4
"Afar","Rice",2010-05-01,14,4
"Afar","Rice",2010-06-01,14,4
"Afar","Rice",2010-07-01,13.75,4
"Afar","Rice",2010-08-01,13.17,4
"Afar","Rice",2010-09-01,13.84,4
"Afar","Rice",2010-10-01,14,4
"Afar","Rice",2010-11-01,14,4
"Afar","Rice",2010-12-01,14.17,4
"Afar","Rice",2011-01-01,13.83,4
"Afar","Rice",2011-02-01,13.71,4
"Afar","Rice",2011-03-01,13.27,4
"Afar","Rice",2011-04-01,15.23,4
"Afar","Rice",2011-05-01,15.09,4
"Afar","Rice",2011-06-01,15.59,4
"Afar","Rice",2011-07-01,15.67,4
"Afar","Rice",2011-08-01,15.38,4
"Afar","Rice",2011-09-01,15.29,4
"Afar","Rice",2011-10-01,15.75,4
"Afar","Rice",2011-11-01,15.5,4
"Afar","Rice",2011-12-01,15.41,4
"Afar","Rice",2012-01-01,15.67,4
"Afar","Rice",2012-02-01,15.58,4
"Afar","Rice",2012-03-01,15.54,4
"Afar","Rice",2012-04-01,15.59,4
"Afar","Rice",2012-05-01,15.38,4
"Afar","Rice",2012-06-01,15.33,4
"Afar","Rice",2012-07-01,16.09,4
"Afar","Rice",2012-08-01,15.54,4
"Afar","Rice",2012-09-01,16.16,4
"Afar","Rice",2012-10-01,15.34,4
"Afar","Rice",2012-11-01,15.58,4
"Afar","Rice",2012-12-01,15.58,4
"Afar","Rice",2013-01-01,15.33,4
"Afar","Rice",2013-02-01,16,4
"Afar","Rice",2013-03-01,15.5,4
"Afar","Rice",2013-04-01,15.75,4
"Afar","Rice",2013-05-01,16.16,4
"Afar","Rice",2013-06-01,15.96,4
"Afar","Rice",2013-07-01,15.92,4
"Afar","Rice",2013-08-01,16.41,4
"Afar","Rice",2013-09-01,16.17,4
"Afar","Rice",2013-10-01,16,4
"Afar","Rice",2013-11-01,15.5,4
"Afar","Rice",2013-12-01,15.29,4
"Afar","Rice",2014-01-01,15.33,4
"Afar","Rice",2014-02-01,16,4
"Afar","Rice",2014-03-01,15.5,4
"Afar","Rice",2014-04-01,15.5,4
"Afar","Rice",2014-05-01,15.54,4
"Afar","Rice",2014-06-01,15.71,4
"Afar","Teff",2010-01-01,10.89,3
"Afar","Teff",2010-02-01,10.67,3
"Afar","Teff",2010-03-01,10.5,3
"Afar","Teff",2010-04-01,10.33,3
"Afar","Teff",2010-05-01,10.02,3
"Afar","Teff",2010-06-01,9.67,3
"Afar","Teff",2010-07-01,9.43,3
"Afar","Teff",2010-08-01,9.73,3
"Afar","Teff",2010-09-01,10.64,3
"Afar","Teff",2010-10-01,9.42,3
"Afar","Teff",2010-11-01,9.21,3
"Afar","Teff",2010-12-01,8.77,2
"Afar","Teff",2011-01-01,8.75,2
"Afar","Teff",2011-02-01,8.17,3
"Afar","Teff",2011-03-01,8.75,2
"Afar","Teff",2011-04-01,9.2,2
"Afar","Teff",2011-05-01,9.7,3
"Afar","Teff",2011-06-01,11,1
"Afar","Teff",2011-07-01,10.75,4
"Afar","Teff",2011-08-01,11,3
"Afar","Teff",2011-09-01,11.22,3
"Afar","Teff",2011-10-01,10.83,3
"Afar","Teff",2011-11-01,10.49,3
"Afar","Teff",2011-12-01,11.37,4
"Afar","Teff",2012-01-01,11,3
