"item","region","zone","town","date","price","townCode","lat","lon"
"Wheat","Amhara","West Gojjam","Bahirdar",2011-04-01,8.67,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2011-05-01,9,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2011-06-01,8,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2011-07-01,8.5,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2011-08-01,8,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2011-09-01,8,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2011-10-01,8.83,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2011-11-01,9.67,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2011-12-01,9.33,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-01-01,8.17,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-02-01,9,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-03-01,8.67,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-04-01,8.83,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-05-01,10.77,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-06-01,12.27,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-07-01,10,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-08-01,9.83,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-09-01,8.17,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-10-01,8.67,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-11-01,8.83,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2012-12-01,9.67,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-01-01,10.5,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-02-01,10.5,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-03-01,9.67,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-04-01,8.83,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-05-01,10,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-06-01,9.67,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-07-01,10,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-08-01,10,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-09-01,11,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-10-01,11,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-11-01,11.5,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2013-12-01,11.67,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2014-01-01,10,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2014-02-01,11,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2014-03-01,10,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2014-04-01,10.67,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2014-05-01,12,307181,11.582166469,37.387935215
"Wheat","Amhara","West Gojjam","Bahirdar",2014-06-01,11.67,307181,11.582166469,37.387935215
"Wheat","Amhara","Wag Himra","Sekota",2010-01-01,6.43,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2010-02-01,5.89,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2010-03-01,6.39,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2010-04-01,5.87,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2010-05-01,6.44,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2010-06-01,6.37,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2010-07-01,6.5,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2010-08-01,5.61,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2010-09-01,5.87,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2010-10-01,5.81,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2010-11-01,5.3,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2010-12-01,4.84,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-01-01,5.94,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-02-01,5.77,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-03-01,6.39,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-04-01,7.19,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-05-01,6.93,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-06-01,8.54,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-07-01,7.99,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-08-01,8.25,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-09-01,7.9,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-10-01,8.5,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-11-01,8.53,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2011-12-01,8.07,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-01-01,7.46,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-02-01,8.5,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-03-01,8.99,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-04-01,8.79,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-05-01,8.7,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-06-01,9.06,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-07-01,9.09,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-08-01,8.47,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-09-01,8.31,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-10-01,8.44,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-11-01,7.99,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2012-12-01,6.81,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-01-01,7.44,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-02-01,8.63,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-03-01,6.9,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-04-01,9.04,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-05-01,8.53,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-06-01,8.99,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-07-01,9.07,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-08-01,9.57,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-09-01,9.85,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-10-01,10.09,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-11-01,7.88,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2013-12-01,7.47,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2014-01-01,7.44,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2014-02-01,7.96,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2014-03-01,8.41,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2014-04-01,9.01,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2014-05-01,9.04,308051,12.616549631,39.035428567
"Wheat","Amhara","Wag Himra","Sekota",2014-06-01,9.34,308051,12.616549631,39.035428567
"Wheat","Amhara","Awi","Dangela",2010-01-01,5.31,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2010-02-01,4.28,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2010-03-01,4.51,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2010-04-01,5.31,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2010-05-01,4.43,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2010-06-01,5.22,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2010-07-01,4.35,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2010-08-01,4.43,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2010-09-01,4.82,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2010-10-01,4.18,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2010-11-01,4.87,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2010-12-01,4.87,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-01-01,5.96,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-02-01,5.61,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-03-01,5.51,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-04-01,6.12,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-05-01,6.06,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-06-01,7.14,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-07-01,7.79,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-08-01,7.87,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-09-01,7.81,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-10-01,9.53,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-11-01,9.09,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2011-12-01,9.81,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-01-01,7.79,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-02-01,7.87,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-03-01,8.24,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-04-01,9.26,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-05-01,7.98,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-06-01,9.15,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-07-01,9.28,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-08-01,9.28,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-09-01,8.34,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-10-01,9.48,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-11-01,9.47,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2012-12-01,8.87,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-01-01,8.63,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-02-01,9.82,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-03-01,9.63,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-04-01,9.04,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-05-01,10.52,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-06-01,10.38,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-07-01,10.19,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-08-01,10.94,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-09-01,11.01,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-10-01,11.22,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-11-01,11.43,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2013-12-01,11.32,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2014-01-01,11.05,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2014-02-01,9.91,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2014-03-01,10.21,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2014-04-01,9.43,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2014-05-01,12.13,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Dangela",2014-06-01,10.53,309011,11.260886897,36.844775056
"Wheat","Amhara","Awi","Chagni",2010-01-01,4.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2010-02-01,4,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2010-03-01,4,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2010-04-01,4.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2010-05-01,4,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2010-06-01,4.47,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2010-07-01,4.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2010-08-01,4,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2010-09-01,4,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2010-10-01,4,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2010-11-01,4.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2010-12-01,4.93,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-01-01,5.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-02-01,4.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-03-01,5.4,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-04-01,5.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-05-01,8,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-06-01,7,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-07-01,7.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-08-01,7.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-09-01,8,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-10-01,7.83,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-11-01,7.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2011-12-01,8,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-01-01,7,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-02-01,6.83,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-03-01,7.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-04-01,8,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-05-01,8,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-06-01,7.53,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-07-01,8,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-08-01,8,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-09-01,8,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-10-01,8.33,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-11-01,8.17,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2012-12-01,8,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-01-01,7.67,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-02-01,7,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-03-01,7.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-04-01,7.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-05-01,7.83,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-06-01,8,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-07-01,8.17,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-08-01,8,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-09-01,8.83,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-10-01,8.17,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-11-01,9.5,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2013-12-01,10.67,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2014-01-01,10,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2014-02-01,7.33,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2014-03-01,8.67,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2014-04-01,9,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2014-05-01,9,309051,10.955898173,36.506606108
"Wheat","Amhara","Awi","Chagni",2014-06-01,8.83,309051,10.955898173,36.506606108
"Wheat","Amhara","Oromiya","Bati",2010-01-01,5.26,310023,11.19056027,40.014057266
"Wheat","Amhara","Oromiya","Bati",2010-03-01,6.92,310023,11.19056027,40.014057266
"Wheat","Amhara","Oromiya","Bati",2010-04-01,6.16,310023,11.19056027,40.014057266
"Wheat","Amhara","Oromiya","Bati",2010-05-01,5.84,310023,11.19056027,40.014057266
"Wheat","Amhara","Oromiya","Bati",2010-07-01,6.11,310023,11.19056027,40.014057266
"Wheat","Amhara","Oromiya","Bati",2010-09-01,6.13,310023,11.19056027,40.014057266
"Wheat","Amhara","Oromiya","Bati",2010-11-01,6.25,310023,11.19056027,40.014057266
"Wheat","Amhara","Oromiya","Bati",2010-12-01,5.84,310023,11.19056027,40.014057266
"Wheat","Amhara","Oromiya","Bati",2011-10-01,9.77,310023,11.19056027,40.014057266
"Wheat","Amhara","Oromiya","Bati",2012-02-01,10,310023,11.19056027,40.014057266
"Wheat","Oromiya","West Wellega","Gembi",2010-01-01,5.67,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2010-02-01,5,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2010-03-01,4.97,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2010-04-01,5,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2010-05-01,5,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2010-06-01,5,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2010-07-01,5.17,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2010-08-01,4.83,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2010-09-01,5,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2010-10-01,5,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2010-11-01,5,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2010-12-01,5.33,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2011-01-01,6.17,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2011-02-01,5.7,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2011-03-01,5.8,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2011-04-01,6.67,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2011-05-01,6.67,401061,9.173141729,35.832038287
"Wheat","Oromiya","West Wellega","Gembi",2011-06-01,7.5,401061,9.173141729,35.832038287
