"state","date","price"
"Zamfara",2010-12-01,99.1482478954174
"Zamfara",2011-01-01,113.765417098999
"Zamfara",2011-02-01,100.633491516113
"Zamfara",2011-03-01,106.849311828613
"Zamfara",2011-04-01,106.846076965332
"Zamfara",2011-05-01,99.1269836425781
"Zamfara",2011-06-01,109.184009552002
"Zamfara",2011-07-01,111.640780131022
"Zamfara",2011-08-01,116.555072784424
"Zamfara",2011-09-01,146.130081176758
"Zamfara",2011-10-01,110.741338729858
"Zamfara",2011-11-01,117.987468719482
"Zamfara",2012-01-01,116.750709533691
"Zamfara",2012-02-01,117.516380310059
"Zamfara",2012-03-01,191.147132873535
"Zamfara",2012-04-01,131.063529968262
"Zamfara",2012-05-01,99.1119995117188
"Zamfara",2012-06-01,155.73908996582
"Zamfara",2012-07-01,161.65885925293
"Zamfara",2012-08-01,123.326220194499
"Zamfara",2012-09-01,146.120590209961
"Zamfara",2012-10-01,223.889617919922
"Zamfara",2012-11-01,127.189608256022
"Zamfara",2012-12-01,109.956939979836
